Product Name,Current Price,Old Price,Discount,Rating,URL,Photo,Vendor
Dell Xps 17 9730 - Core I9  13th...,"₦3,300,000","₦4,000,000",- 18%,No reviews yet,https://www.konga.com/product/dell-xps-17-9730-core-i9-13th-gen-32gb-ram-1tb-ssd-8gb-nvidia-rtx-4070-17-fhd-6461442,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/M/W/128946_1716051731.jpg",Konga Site
HP 14s INTEL CORE i3 - 12th Gen ...,"₦580,000",,,No reviews yet,https://www.konga.com/product/hp-14s-intel-core-i3-12th-gen-512gb-ssd-4gb-ram-non-touch-6460656,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/V/E/209989_1716033182.jpg",Konga Site
HP Pavilion 14 X360 Fhd Touch Pc...,"₦758,000","₦798,000",- 5%,No reviews yet,https://www.konga.com/product/hp-pavilion-14-x360-fhd-touch-pc-12th-gen-intel-core-i3-8gb-ram-256gb-ssd-14fhd-win-11-6460343,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/G/R/2335_1716219156.jpg",Konga Site
Dell Precision 5480 I7-13800h 24...,"₦2,300,000",,,No reviews yet,https://www.konga.com/product/dell-precision-5480-i7-13800h-24mb-cache-14-core-32gb-ram-1tb-ssd-nvidia-rtx-6gb-gddr6-6gb-6459582,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/C/C/164630_1715942209.jpg",Konga Site
HP 15s Intel Core I3 12th Genera...,"₦580,000",,,No reviews yet,https://www.konga.com/product/hp-hp-15s-intel-core-i3-12th-generation-512gb-ssd-4gb-ram-6459236,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/Z/P/209989_1715866774.jpg",Konga Site
Dell Precision 5480 i7-13800H 24...,"₦2,300,000",,,No reviews yet,https://www.konga.com/product/dell-precision-5480-i7-13800h-24mb-cache-14-core-32gb-ram-1tb-ssd-nvidia-rtx-6gb-gddr6-6gb-6458589,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/H/H/187565_1713361669.jpg",Konga Site
HP 15-dy2035 Intel Core I3 -1125...,"₦450,000",,,No reviews yet,https://www.konga.com/product/hp-15-dy2035-intel-core-i3-1125g4-8gb-256gb-pc-free-bag-6458196,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/T/C/216023_1714945048.jpg",Konga Site
"Dell 14"" Latitude 5430 Rugged La...","₦1,850,000",,,No reviews yet,https://www.konga.com/product/dell-14-latitude-5430-rugged-laptop-intel-core-i5-1145g7-16gb-512gb-ssd-wins-10-6457888,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/E/M/211317_1715268730.jpg",Konga Site
HP 250 15.6 Inch G9 - Intel® Cor...,"₦940,000",,,No reviews yet,https://www.konga.com/product/hp-250-15-6-inch-g9-intel-i-core-o-i7-1255u-512gb-ssd-8gb-ram-windows-11-777r8es-6456993,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/Y/C/181128_1689004832.jpg",Konga Site
HP 15 - 13th Gen 2023 Intel Core...,"₦572,000",,,No reviews yet,https://www.konga.com/product/hp-15-13th-gen-2023-intel-core-i3-8gb-ram-512gb-ssd-backlit-keyboard-15-6fhd-wins-11-6456689,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/B/P/119926_1715602677.jpg",Konga Site
Elitebook 830 - Intel Core i5 - ...,"₦495,000","₦700,000",- 29%,No reviews yet,https://www.konga.com/product/elitebook-830-intel-core-i5-16gb-ram-512gb-ssd-backlit-touchscreen-fp-reader-windows-11-6455079,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/F/J/163497_1698769287.jpg",Konga Site
Elitebook 830 - Intel Core I5 - ...,"₦500,000","₦700,000",- 29%,No reviews yet,https://www.konga.com/product/elitebook-830-intel-core-i5-16gb-ram-1-tb-ssd-backlit-touchscreen-fp-reader-windows-11-6455076,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/X/A/163497_1715533760.jpg",Konga Site
Elitebook 830 - Intel Core I5 - ...,"₦440,000","₦700,000",- 37%,No reviews yet,https://www.konga.com/product/elitebook-830-intel-core-i5-16gb-ram-256gb-ssd-backlit-touchscreen-fp-reader-windows-11-6455072,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/N/M/163497_1715533450.jpg",Konga Site
Asus Vivobook Flip 14 X360 Penti...,"₦470,000",,,No reviews yet,https://www.konga.com/product/asus-vivobook-flip-14-x360-pentium-4gb-ram-512gb-ssd-touch-backlit-keyboard-wins-11-stylus-pen-6454952,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/A/G/59340_1715446366.jpg",Konga Site
HP 15 13th Gen 2023 Intel Core I...,"₦570,000",,,No reviews yet,https://www.konga.com/product/hp-15-13th-gen-2023-intel-core-i3-backlit-keyboard-15-6fhd-wins-11-8gb-ram-512gb-ssd-6454305,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/R/R/160353_1715603821.jpg",Konga Site
HP Pavilion 15 X360 12th Gen Int...,"₦1,255,000",,,No reviews yet,https://www.konga.com/product/hp-pavilion-15-x360-12th-gen-intel-core-i7-15-6-touch-backlit-keyboard-win-11-16gb-ram-512gb-ssd-6454299,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/K/A/160353_1715340490.jpg",Konga Site
hp Pavilion 15 X360 12th Gen Int...,"₦1,249,000",,,No reviews yet,https://www.konga.com/product/hp-pavilion-15-x360-12th-gen-intel-core-i7-15-6-touch-backlit-keyboard-win-11-16gb-ram-512gb-ssd-6454054,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/U/G/86085_1715338677.jpg",Konga Site
HP Probook 11'' X360 - Touchscre...,"₦220,000",,,No reviews yet,https://www.konga.com/product/hp-probook-11-x360-touchscreen-intel-celeron-256gb-ssd-4gb-ram-windows-10-pro-6453530,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/W/Q/119138_1715349615.jpg",Konga Site
HP Probook 11 X360-256GB SSD - T...,"₦190,000",,,No reviews yet,https://www.konga.com/product/hp-probook-11-x360-256gb-ssd-touchscreen-intel-celeron-4gb-ram-windows-10-convertible-6453529,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/Z/S/119138_1715348156.jpg",Konga Site
HP Probook 11 X360 - 512GB SSD -...,"₦240,000",,,No reviews yet,https://www.konga.com/product/hp-probook-11-x360-512gb-ssd-touchscreen-intel-celeron-4gb-ram-windows-10-6453528,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/I/N/119138_1715346646.jpg",Konga Site
Lenovo Thinkpad X1 Carbon Gen 11...,"₦2,200,000","₦2,500,000",- 12%,No reviews yet,https://www.konga.com/product/lenovo-thinkpad-x1-carbon-gen-11-multi-touch-notebook-14-core-i7-1365u-32gb-ram-512gb-rom-6453423,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/M/W/128946_1715433846.jpg",Konga Site
HP Pavilion 15 X360 - Intel Core...,"₦1,252,000",,,No reviews yet,https://www.konga.com/product/hp-pavilion-15-x360-intel-core-i7-16gb-512gb-ssd-15-6-touch-backlit-keyboard-win-11-6452441,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/Q/A/119926_1715339376.jpg",Konga Site
Dell Chromebook 3100 2 In 1 fk1m...,"₦450,000",,,No reviews yet,https://www.konga.com/product/dell-chromebook-3100-2-in-1-fk1mr-dual-core-2-core-4gb-ram-32gb-flash-memory-6449840,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/O/P/4841_1714058748.jpg",Konga Site
"Dell Precision 7780 - 17.3"" Inte...","₦4,330,000",,,No reviews yet,https://www.konga.com/product/dell-precision-7780-17-3-intel-core-i9-13950hx-1tb-64gb-6449411,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/P/Y/73204_1715012818.jpg",Konga Site
Dell XPS 17 Laptop 9730 | Core i...,"₦4,500,000","₦4,700,000",- 4%,No reviews yet,https://www.konga.com/product/dell-xps-17-laptop-9730-core-i9-13th-gen-32gb-ram-1tb-ssd-8gb-nidia-4070-rtx-6449114,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/O/H/211317_1711799415.jpg",Konga Site
HP 240 14'' G9 Notebook PC | Cor...,"₦530,000",,,No reviews yet,https://www.konga.com/product/hp-240-14-g9-notebook-pc-core-o-i3-1215u-8gb-ram-256gb-ssd-freedos-8a5p9ea-6448416,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/T/S/181128_1714475490.jpg",Konga Site
"Dell Inspiron 14 7430 14"" FHD + ...","₦1,780,000","₦1,980,000",- 10%,No reviews yet,https://www.konga.com/product/dell-inspiron-14-7430-14-fhd-2-in-1-laptop-13th-gen-intel-i7-1tb-ssd-16gb-ram-win-11-6446517,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/B/R/2335_1714667417.jpg",Konga Site
"HP Laptop 15s-Fq5340tu | 15.6"" D...","₦530,000",,,No reviews yet,https://www.konga.com/product/hp-laptop-15s-fq5340tu-15-6-display-core-o-i3-1215u-8gb-ram-256gb-ssd-windows-11-6446276,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/G/E/181128_1714478173.jpg",Konga Site
HP Hp Probook 450 G10 I7 512gb 1...,"₦1,320,000",,,No reviews yet,https://www.konga.com/product/hp-hp-probook-450-g10-i7-512gb-16gb-touchscreen-6445931,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/I/F/73204_1714754951.jpg",Konga Site
HP Hp Probook 450 G10 I7 512gb 1...,"₦1,350,000",,,No reviews yet,https://www.konga.com/product/hp-hp-probook-450-g10-i7-512gb-16gb-touchscreen-6445766,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/X/I/198479_1714741809.jpg",Konga Site
"HP Laptop 15s-fq5340tu | 15.6"" D...","₦530,000",,,No reviews yet,https://www.konga.com/product/hp-laptop-15s-fq5340tu-15-6-display-core-o-i3-1215u-8gb-ram-256gb-ssd-windows-11-6444046,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/I/F/163031_1714477174.jpg",Konga Site
HP 240 14 Inch G9 Notebook Pc | ...,"₦530,000",,,No reviews yet,https://www.konga.com/product/hp-240-14-inch-g9-notebook-pc-core-o-i3-1215u-8gb-ram-256gb-ssd-freedos-8a5p9ea-6444045,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/X/L/163031_1714474756.jpg",Konga Site
Dell Xps 9340 Laptop | Core™ Ult...,"₦3,150,000","₦3,200,000",- 2%,No reviews yet,https://www.konga.com/product/dell-xps-9340-laptop-core-o-ultra-7-processor-13-4-qhd-32gb-ram-1tb-ssd-windows-11-pro-6442766,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/W/V/128946_1712666634.jpg",Konga Site
Apple Macbook Mwp42ll/a Core i5 ...,"₦2,250,000",,,No reviews yet,https://www.konga.com/product/apple-macbook-mwp42ll-a-core-i5-15gb-ram-512gb-ssd-6441498,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/C/E/4841_1714218091.jpg",Konga Site
Apple Macbook Air 13.3 Gold Mgnd...,"₦1,950,000",,,No reviews yet,https://www.konga.com/product/apple-macbook-air-13-3-gold-mgnd3b-a-7-core-gpu-8gb-ram-256gb-ssd-6441490,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/F/H/4841_1714150206.jpg",Konga Site
Apple Macbook Pro 10th Mwp82ll/a...,"₦2,550,000",,,No reviews yet,https://www.konga.com/product/apple-macbook-pro-10th-mwp82ll-a-core-i5-16gb-ram-1tb-6441486,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/Z/V/4841_1714047939.jpg",Konga Site
Lenovo Ideapad 1 15iau7 82qd00dt...,"₦750,000",,,No reviews yet,https://www.konga.com/product/lenovo-lenovo-ideapad-1-15iau7-82qd00dtue-intel-i-core-o-i3-1215u-o-4gb-ddr4-o-256gb-ssd-m-2-6441382,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/M/W/4841_1713971567.jpg",Konga Site
Lenovo Flex 7 14iau7 2-in-1 82vc...,"₦1,900,000",,,No reviews yet,https://www.konga.com/product/lenovo-flex-7-14iau7-2-in-1-82vc0001us-convertible-core-o-i7-1225u-512gb-ssd-16gb-14-stone-6441377,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/X/U/4841_1714412604.jpg",Konga Site
HP Hp Probook 11 X360- Touchscre...,"₦195,000",,,No reviews yet,https://www.konga.com/product/hp-hp-probook-11-x360-touchscreen-intel-celeron-256gb-rom-4gb-ram-windows10-pro-gift-6441348,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/M/V/229288_1712850838.jpg",Konga Site
"HP Hp Stream 11 - 11"" - Intel Ce...","₦135,000",,,No reviews yet,https://www.konga.com/product/hp-hp-stream-11-11-intel-celeron-64gb-hdd-4gb-ram-window-10-os-gifts-black-6441332,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/R/P/229288_1712849598.jpg",Konga Site
Dell Latitude 3420 i7-65g7 Intel...,"₦1,100,000",,,No reviews yet,https://www.konga.com/product/dell-latitude-3420-i7-65g7-intel-i7-1135g7-upto-4-2-ghz-8gb-ram-256gb-ssd-6441326,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/H/G/4841_1714057985.jpg",Konga Site
Dell Latitude 3120 11'' Laptop 0...,"₦550,000",,,No reviews yet,https://www.konga.com/product/dell-latitude-3120-11-laptop-02h2w-intel-pentium-128gb-ssd-4gb-ram-6441322,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/C/H/4841_1714037261.jpg",Konga Site
Dell Latitude 9520 X360 11th Gen...,"₦749,000",,,No reviews yet,https://www.konga.com/product/dell-latitude-9520-x360-11th-gen-core-i5-16gb-ram-256gb-ssd-15-6-touch-backlit-keys-wins-11-6441077,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/X/F/86085_1714060843.jpg",Konga Site
Lenovo ThinkPad X1 Carbon Gen9-I...,"₦1,990,000",,,No reviews yet,https://www.konga.com/product/lenovo-thinkpad-x1-carbon-gen9-intel-core-i7-1165g7-fhd-non-touch-screen-16gb-ram-512gb-nvme-ssd-winpro-6440389,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/G/T/4841_1713875855.jpg",Konga Site
Lenovo Ideapad 1 - 82v700dhue - ...,"₦450,000",,,No reviews yet,https://www.konga.com/product/lenovo-ideapad-1-82v700dhue-4gb-so-dimm-256gb-ssd-dos-cloud-grey-6440383,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/P/A/4841_1713632483.jpg",Konga Site
HP Elitebook 840 G6 Intel Core I...,"₦701,000",,,No reviews yet,https://www.konga.com/product/hp-elitebook-840-g6-intel-core-i7-8gb-ram-512gb-ssd-touchscreen-backlit-keyboard-wins-11-6440102,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/M/J/86085_1713442402.jpg",Konga Site
Dell Latitude 9520 X360 - 11th G...,"₦751,000",,,No reviews yet,https://www.konga.com/product/dell-latitude-9520-x360-11th-gen-core-i5-16gb-ram-256gb-ssd-15-6-touch-backlit-keys-wins-11-6439850,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/D/U/119926_1714062361.jpg",Konga Site
Dell Latitude 9520 X360 11th Gen...,"₦750,500",,,No reviews yet,https://www.konga.com/product/dell-latitude-9520-x360-11th-gen-core-i5-16gb-ram-256gb-ssd-15-6-touch-backlit-keys-wins-11-6439475,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/E/T/160353_1714063381.jpg",Konga Site
HP 15 Celeron N4120 2.6ghz 4GB R...,"₦411,000",,,No reviews yet,https://www.konga.com/product/hp-15-celeron-n4120-2-6ghz-4gb-ram-256gb-ssd-backlit-keyboard-wins-11-bag-6439474,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/Y/I/160353_1711190846.jpg",Konga Site
Dell Latitude 5320 11th Gen Core...,"₦900,000",,,No reviews yet,https://www.konga.com/product/dell-latitude-5320-11th-gen-core-i5-16gb-ram-256gb-ssd-intel-iris-xe-backlit-keyboard-wins-11-6438041,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/Z/Q/86085_1712931060.jpg",Konga Site
HP Probook 440 G10 Laptop | Core...,"₦970,000",,,No reviews yet,https://www.konga.com/product/hp-probook-440-g10-laptop-core-i5-1335u-14-fhd-8gb-ram-512gb-ssd-dos-816n0ea-6437321,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/D/B/181128_1686838684.jpg",Konga Site
HP Elitebook 840 G5 - Intel Core...,"₦495,000",,,No reviews yet,https://www.konga.com/product/hp-elitebook-840-g5-intel-core-i5-16gb-ram-1tb-ssd-backlit-keyboard-windows-11-6437230,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/D/A/93220_1713883095.jpg",Konga Site
HP Elitebook 840 G5 - Intel Core...,"₦485,000",,,No reviews yet,https://www.konga.com/product/hp-elitebook-840-g5-intel-core-i5-12gb-ram-1tb-ssd-backlit-keyboard-windows-11-6437228,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/D/G/93220_1713882222.jpg",Konga Site
HP Elitebook 840 G5- 8gb Ram - 1...,"₦475,000",,,No reviews yet,https://www.konga.com/product/hp-elitebook-840-g5-8gb-ram-1tb-ssd-intel-core-i5-backlit-keyboard-windows-11-6437226,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/D/C/93220_1713880565.jpg",Konga Site
HP Elitebook 840 G5- 12gb Ram - ...,"₦465,000",,,No reviews yet,https://www.konga.com/product/hp-elitebook-840-g5-12gb-ram-512gb-ssd-intel-core-i5-backlit-keyboard-windows-11-6437221,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/E/D/93220_1713879902.jpg",Konga Site
HP Elitebook 840 G5- 16gb Ram - ...,"₦475,000",,,No reviews yet,https://www.konga.com/product/hp-elitebook-840-g5-16gb-ram-512gb-ssd-intel-core-i5-backlit-keyboard-windows-11-6437201,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/Z/L/93220_1713879380.jpg",Konga Site
HP Elitebook 840 G5- 8gb Ram - 5...,"₦455,000",,,No reviews yet,https://www.konga.com/product/hp-elitebook-840-g5-8gb-ram-512gb-ssd-intel-core-i5-backlit-keyboard-windows-11-6437190,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/B/S/93220_1713878887.jpg",Konga Site
HP Elitebook 840 G5- Intel Core ...,"₦435,000",,,No reviews yet,https://www.konga.com/product/hp-elitebook-840-g5-intel-core-i5-8gb-ram-256gb-ssd-backlit-keyboard-windows-11-6437186,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/X/H/93220_1713877803.jpg",Konga Site
HP Elitebook 840 G5- Intel Core ...,"₦445,000",,,No reviews yet,https://www.konga.com/product/hp-elitebook-840-g5-intel-core-i5-12gb-ram-256gb-ssd-backlit-keyboard-windows-11-6437183,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/E/R/93220_1713876668.jpg",Konga Site
Lenovo Thinkpad T14 - Gen 3 Core...,"₦3,100,000",,,No reviews yet,https://www.konga.com/product/lenovo-thinkpad-t14-gen-3-core-o-i7-1260p-512gb-ssd-16gb-14-win-10-6436192,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/K/T/4841_1713962490.jpg",Konga Site
Asus Zenbook 14 Series - Core i7...,"₦990,000",,,No reviews yet,https://www.konga.com/product/asus-zenbook-14-series-core-i7-10510u-8gb-rom-512gb-ram-14-0-fhd-touch-win10-6436186,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/O/R/4841_1713956477.jpg",Konga Site
HP Pavilion 14 12th Gen Intel Co...,"₦992,000",,,No reviews yet,https://www.konga.com/product/hp-pavilion-14-12th-gen-intel-core-i7-16gb-ram-512gb-ssd-14-touch-backlit-keyboard-wins-11-6435765,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/X/J/160353_1712842302.jpg",Konga Site
Asus Vivobook Flip 14 X360 Penti...,"₦550,500",,,No reviews yet,https://www.konga.com/product/asus-vivobook-flip-14-x360-pentium-4gb-ram-512gb-ssd-touch-backlit-keyboard-wins-11-stylus-pen-6435542,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/G/J/86085_1713351624.jpg",Konga Site
Microsoft Surface Pro 8 8py-0003...,"₦2,225,200","₦2,230,000",,No reviews yet,https://www.konga.com/product/microsoft-surface-pro-8-8py-00031-6435287,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/U/L/214027_1711198524.jpg",Konga Site
Lenovo V14 Intel® Core™ i5 1035g...,"₦547,000",,,No reviews yet,https://www.konga.com/product/lenovo-v14-intel-i-core-o-i5-1035g1-8gb-ram-256gb-ssd-14-fhd-windows-10-pro-6435110,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/K/Q/187565_1708520814.jpg",Konga Site
"Lenovo Ideapad 3 14"" FHD Core i7...","₦1,210,000",,,No reviews yet,https://www.konga.com/product/lenovo-ideapad-3-14-fhd-core-i7-1165g7-8gb-ram-512gb-windows-11-6435107,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/P/E/187565_1708434254.jpg",Konga Site
HP Pavilion 14 12th Gen - Intel ...,"₦994,500",,,No reviews yet,https://www.konga.com/product/hp-pavilion-14-12th-gen-intel-core-i7-16gb-ram-512gb-ssd-14-touch-backlit-keyboard-wins-11-6434390,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/W/V/119926_1712834559.jpg",Konga Site
Dell Latitude 5320 Intel Core i5...,"₦980,800",,,No reviews yet,https://www.konga.com/product/dell-latitude-5320-intel-core-i5-11th-gen-16gb-ram-256gb-ssd-intel-iris-xe-backlit-keyboard-wins-11-6434389,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/T/Y/119926_1712931396.jpg",Konga Site
HP Elitebook 840 G5- 12gb Ram - ...,"₦465,000",,,No reviews yet,https://www.konga.com/product/hp-elitebook-840-g5-12gb-ram-512gb-ssd-intel-core-i5-backlit-keyboard-windows-11-6432653,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/A/C/119138_1712335192.jpg",Konga Site
HP Elitebook 840 G5 - 8GB RAM - ...,"₦475,000",,,No reviews yet,https://www.konga.com/product/hp-elitebook-840-g5-8gb-ram-1tb-ssd-intel-core-i5-backlit-keyboard-fp-reader-6432652,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/Y/Z/119138_1712333239.jpg",Konga Site
HP Elitebook 840 G5 - Intel Core...,"₦495,000",,,No reviews yet,https://www.konga.com/product/hp-elitebook-840-g5-intel-core-i5-ssd-16ggb-ram-1tb-rom-backlit-keyboard-windows-11-6432651,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/C/E/119138_1712330851.jpg",Konga Site
Dell Latitude 5320 11th Gen Core...,"₦980,500",,,No reviews yet,https://www.konga.com/product/dell-latitude-5320-11th-gen-core-i5-16gb-ram-256gb-ssd-intel-iris-xe-backlit-keyboard-wins-11-6432452,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/K/R/160353_1712931667.jpg",Konga Site
HP Pavilion 14 X360 12th Gen Int...,"₦1,250,000",,,No reviews yet,https://www.konga.com/product/hp-pavilion-14-x360-12th-gen-intel-core-i7-16gb-ram-512gb-ssd-14-touch-backlit-key-wins-11-6432450,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/L/B/160353_1712842695.jpg",Konga Site
HP Probook 450 G9 Laptop | Core ...,"₦920,000",,,No reviews yet,https://www.konga.com/product/hp-probook-450-g9-laptop-core-i5-1235u-15-6-fhd-8gb-ram-512gb-ssd-dos-723n5ea-6432299,"https://www-konga-com-res.cloudinary.com/w_200,f_auto,fl_lossy,dpr_1.0,q_auto/media/catalog/product/D/B/181128_1686838684.jpg",Konga Site
