prod_title,current_price,old_price,discount,rating,photo,URL,vendor
"HP 15 LAPTOP GEN 11 INTEL CORE i3 Processor, 8GB RAM, 256GB SOLID STATE Drive (SSD), 15″ FHD Screen",640000.0,680000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/CORE13-300x300.jpg,https://pcplaceng.com/product/hp-15-laptop-gen-11-intel-core-i3-processor-8gb-ram-256gb-solid-state-drive-ssd-15-fhd-screen/,PC-PLACE_site
"LENOVO V15-IIL INTEL CORE I3- 1005G1, 4GB RAM DDR4 1TB HDD 5400RPM, 10TH GEN, INTEL HD GRAPHICS, 15.6”, 2 CELL BATTERY, IRON- GREY, FREE DOS",650000.0,680000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/Untitled-2021-10-12T164952.802-300x300.jpg,https://pcplaceng.com/product/lenovo-v15-iil-intel-core-i3-1005g1-4gb-ram-ddr4-1tb-hdd-5400rpm-10th-gen-intel-hd-graphics-15-6-2-cell-battery-iron-grey-free-dos/,PC-PLACE_site
HP 14S – DQ2046NIA INTEL CORE I3-1115G4 4GB RAM 256 SSD 14″ WIN 11 HOME BACKLIT KEYBOARD (SILVER COLOUR),650000.0,700000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/Untitled4-3-4-300x300.jpg,https://pcplaceng.com/product/hp-14s-dq2046nia-intel-core-i3-1115g4-4gb-ram-256-ssd-14-win-11-home-backlit-keyboard-silver-colour/,PC-PLACE_site
HP 14 11th Gen Core™ i5-1135G7 2.4GHz Quad Core 256GB SSD 8GB RAM .,650000.0,720000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/Hp-15-Intel-laptop-15.6-Inches-Display-C0rei3-Processor-2.3-GHz-4GB-RAM-1TB-HDD-Intel-UHD-Graphics-620-FreeDOS-Windows-10-39A48EA-6-300x300.webp,https://pcplaceng.com/product/hp-14-dq2088-11th-gen-core-i5-1135g7-2-4ghz-quad-core-256gb-ssd-8gb-ram/,PC-PLACE_site
Dell Latitude 5320 Core i5-1145G7 8GB/256GB SSD,655000.0,695000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/2-6-300x300.webp,https://pcplaceng.com/product/dell-latitude-5320-core-i5-256gb-8gb/,PC-PLACE_site
"DELL VOSTRO 3400, Core i5-1135G7U 8GB 512GB 14.0 FHD, UBUNTU, NVIDIA(R) GeForce(R) MX330 with 2GB GDDR5",665000.0,700000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/dv3400nt-cnb-05000ff090-bk-1-300x300.jpg,https://pcplaceng.com/product/dell-vostro-3400-laptop-ci5-1135g7u-8gb-512gb-14-0-fhd-ubuntu-nvidiar-geforcer-mx330-with-2gb-gddr5/,PC-PLACE_site
DELL VOSTRO CORE I5 3520 |12TH GEN|  |512 SSD| |8GB RAM|  |FHD| |15.6|  |WIN 11 PRO|,668800.0,690000.0,,,https://pcplaceng.com/wp-content/uploads/2024/05/image-2024-05-28T155559.266-300x300.webp,https://pcplaceng.com/product/dell-vostro-core-i5-3520-12th-gen-512-ssd-8gb-ram-fhd-15-6-win-11-pro/,PC-PLACE_site
"HP Pavilion Laptop 15-eh0079nia AMD Ryzen™️ 5 4500U (2.3 GHz base clock, up to 4.0 GHz max boost) 512GB PCIe®️ NVMe™️ M.2 SSD FHD (1920 x 1080),TOUCHSCREEN",676500.0,696500.0,,,https://pcplaceng.com/wp-content/uploads/2024/06/image-2024-06-06T133006.219-300x300.webp,https://pcplaceng.com/product/hp-pavilion-laptop-15-eh0079nia-amd-ryzen%ef%b8%8f-5-4500u-2-3-ghz-base-clock-up-to-4-0-ghz-max-boost-512gb-pcie%ef%b8%8f-nvme%ef%b8%8f-m-2-ssd-8gb-ddr4-3200-mhz-ram-2-x/,PC-PLACE_site
"HP 15 – DA2871NIA Core i5, 1TB, Touchscreen, 8GB RAM, 15.6 inches, hd led display",680000.0,750000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/laptop-1-300x300.jpg,https://pcplaceng.com/product/hp-15-da2871nia-core-i5-1tb-touchscreen-8gb-ram-15-6-inches-hd-led-display/,PC-PLACE_site
"HP 15- LAPTOP (2S1P1EA): Core i5-10210U, 1TB HDD, 8GB RAM da2592nia",680000.0,850000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/Untitled-2021-05-14T085914.894-300x300.jpg,https://pcplaceng.com/product/hp-laptop-15-da2592nia-2s1p1ea-core-i5-10210u-1tb-hdd-8gb-ram/,PC-PLACE_site
Hp Pavilion 14 X360 11th Gen-Core-i3 512 SSD/8GB /Touchscreen,700000.0,860000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/Untitled-4-300x300.png,https://pcplaceng.com/product/hp-pavilion-14-x360-11th-gen-core-i3-512-ssd-8gb-touchscreen/,PC-PLACE_site
HP 14 – DQ2088 11th Gen Core™ i5-1135G7 2.4GHz Quad Core 256GB SSD 8GB RAM .,700000.0,760000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/Hp-15-Intel-laptop-15.6-Inches-Display-C0rei3-Processor-2.3-GHz-4GB-RAM-1TB-HDD-Intel-UHD-Graphics-620-FreeDOS-Windows-10-39A48EA-6-1-300x300.webp,https://pcplaceng.com/product/hp-14-dq2088-11th-gen-core-i5-1135g7-2-4ghz-quad-core-256gb-ssd-8gb-ram-2/,PC-PLACE_site
Dell Vostro 3400 – 14 – Intel Core i5 – SSD – 8GB RAM – 1TB – Fhd,700000.0,750000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/4-2-1-300x300.webp,https://pcplaceng.com/product/dell-vostro-3400-intel-corei5-11th-gen-1tb-8gb-2/,PC-PLACE_site
Dell Vostro 3400 Intel Core i5-1135G7 8GB RAM 512 SSD 15.6 Display Windows 10 Pro,700000.0,870000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/5-2-1-300x300.webp,https://pcplaceng.com/product/dell-vostro-3400-intel-corei5-11th-gen/,PC-PLACE_site
"HP PROBOOK 450 G8 I5-1135G7, 15″, 8GB RAM 512 SSD, Win 10 Pro 15.6 Inch",700000.0,780000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/1-1-7-300x300.webp,https://pcplaceng.com/product/hp-probook-450-g8-corei511th-gen-512-ssd/,PC-PLACE_site
DELL LATITUDE 5400 INTEL CORE i5 PROCESSOR 8GB RAM 256GB SSD,720000.0,765000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/dell_latitude_5400_14-inch_notebook_laptop_y11vj.jpg-300x300.png,https://pcplaceng.com/product/dell-latitude-5400-intel-core-i5-processor-8gb-ram/,PC-PLACE_site
"DELL INSPIRON 13 5000 2-IN-1, 10Th Gen Intel Core i5, 8GB RAM 256GB SSD",720000.0,750000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/HP-Pavilion-x360-14_NaturalSilver_Coreset_RearLeft-7-300x300.jpg,https://pcplaceng.com/product/dell-inspiron-13-2-in-1-5000-10th-gen-intel-core-i5-1-6ghz-256gb-ssd-8gb-ram/,PC-PLACE_site
"DELL LATITUDE 5410 INTEL CORE I5, 16GB RAM , 500GB",720000.0,750000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/Untitled-11-2-300x300.jpg,https://pcplaceng.com/product/dell-latitude-5410-intel-core-i5-16gb-ram-500gb/,PC-PLACE_site
HP 15 – dw1259nia Intel Core i5 1TB HDD 8GB 15.6″ Windows 10,720000.0,750000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/3-7-300x300.webp,https://pcplaceng.com/product/hp-15-dw1259nia-corei5-10th-gen-1tb-hdd-8gb/,PC-PLACE_site
"HP Notebook Laptop 14, 10th Gen, Intel Corei5, 12GB RAM 256SSD",730000.0,760000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/HP-Pavilion-x360-14_NaturalSilver_Coreset_RearLeft-6-300x300.jpg,https://pcplaceng.com/product/hp-notebook-laptop-14-dy1023dx-7wr60uaaba-10th-intel-corei5-1-0ghz-256gb-ssd16gb-optane-12gb-ram/,PC-PLACE_site
"Dell Latitude 5510, 10Th Gen Intel Corei5, 1.7GHz, 256GB SSD, 8GB RAM",730000.0,760000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/Untitled-2021-05-14T071857.033-300x300.jpg,https://pcplaceng.com/product/dell-latitude-5510-10th-gen-intel-corei5-1-7ghz-256gb-ssd-8gb-ram/,PC-PLACE_site
HP 15 – DW3058CL Intel Core i5-1135G7 2.4GHz 512GB SSD 8GB RAM WEBCAM BLUETOOTH BACKLIT 15.6″ (1920×1080) Win 10-NATURAL SILVER,737000.0,755000.0,,,https://pcplaceng.com/wp-content/uploads/2024/04/image-3-1-300x300.webp,https://pcplaceng.com/product/hp-15-dw3058cl-intel-core-i5-1135g7-2-4ghz-512gb-ssd-8gb-ram-webcam-bluetooth-backlit-15-6-1920x1080-win-10-natural-silver/,PC-PLACE_site
"HP 15, 10th Gen, Intel Core i5, 12GB RAM 256 SSD",740000.0,770000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/HP-Pavilion-x360-14_NaturalSilver_Coreset_RearLeft-6-1-300x300.jpg,https://pcplaceng.com/product/hp-laptop-15-dy1023dx-7wr60uaaba-10th-intel-corei5-1-0ghz-256gb-ssd16gb-optane-12gb-ram/,PC-PLACE_site
"Microsoft Surface Laptop Go – 12.4″ Touch-Screen – THH-00035 – 1.0 GHz Intel Core i5 Quad-Core 10th Gen, 8GB RAM, 128GB SSD,",740000.0,800000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/71Bih8dqq0L._AC_SX425_-370x370-1-300x300.webp,https://pcplaceng.com/product/microsoft-surface-laptop-go-12-4%e2%80%b3-touch-screen-thh-00035-1-0-ghz-intel-core-i5-quad-core-10th-gen-8gb-ram-128gb-ssd-integrated-intel-uhd-graphics-windows-10-home-in/,PC-PLACE_site
"LENOVO V5OT G2 DESKTOP, INTEL CORE I3 , 1TB HARD DISK , 4GB RAM",740000.0,770000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/3-8-300x300.webp,https://pcplaceng.com/product/lenovo-v5ot-g2-desktop-intel-core-i3-1tb/,PC-PLACE_site
"Dell Inspiron 5410 2-in-1 14 Touch-Screen – i5410-5265SLV-SUS – 11th Gen, Intel Core i5, 8GB RAM, 256GB SSD, Silver Colour",741334.0,780800.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/Dell-Inspiron-5410-2-in-1-14-inch-Touch-Screen-Laptop-e1644683867490-1-300x300.webp,https://pcplaceng.com/product/dell-inspiron-5410-2-in-1-14%e2%80%b3-touch-screen-laptop-i5410-5265slv-sus-11th-gen-intel-core-i5-8gb-ram-256gb-ssd-silver-colour/,PC-PLACE_site
HP Pavilion 14 Core i3 512GB SSD 8GB Ram Touchscreen Windows 10,750000.0,900000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/HP14A-300x300.jpg,https://pcplaceng.com/product/hp-pavilion-14-core-i3-512gb-ssd/,PC-PLACE_site
Dell Vostro 3400 Notebook Core™ i5-1135G7 with up to 4.2 GHz 1TB SATA HDD 4GB RAM,750000.0,850000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/vostro-300x300.webp,https://pcplaceng.com/product/dell-vostro-3400-notebook-core-i5-1135g7-with-up-to-4-2-ghz-1tb-sata-hdd-4gb-ram/,PC-PLACE_site
"HP PAVILLION 14 X360 DYO167NIA, INTEL CORE I3, 11TH GEN, 512SSD , 8GB RAM.",750000.0,890000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/1-3-2-300x300.webp,https://pcplaceng.com/product/hp-pavillion-14-dyo167nia-x360-intel-core-i3-11th-gen-512ssd-8gb-ram/,PC-PLACE_site
"HP ProBook 440G8, INTEL COREI5,11TH GEN ,512SSD , 8GB RAM, WINDOWS 10 PRO.",750000.0,889000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/1-14-300x300.webp,https://pcplaceng.com/product/hp-440g8-intel-corei511th-gen-512ssd-8gb/,PC-PLACE_site
HP Pavilion 14 x360 – DY2050 2-IN-1 12th Gen Core™️ i5-1235U  256GB SSD 8GB RAM,750000.0,780000.0,,,https://pcplaceng.com/wp-content/uploads/2024/04/download-18-1-300x300.webp,https://pcplaceng.com/product/hp-pavilion-14-x360-dy2050-2-in-1-12th-gen-core%ef%b8%8f-i5-1235u-256gb-ssd-8gb-ram/,PC-PLACE_site
Dell Latitude 7420 Intel Core i5 256SSD 16GB RAM 14.0 Backlit Win 10,760000.0,850000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/12-300x300.webp,https://pcplaceng.com/product/dell-latitude-7420-11th-gen-intel-i5-256-16gb-backlit-14inch-webcam-bluetooth-windows-10-pro/,PC-PLACE_site
"HP 250 G10 , INTEL CORE I5, 13TH GEN , 512SSD, 8GB RAM , 15.6FHD , FINGERPRINT , BACKLIT KEYBOARD , WIN 11 PRO",764500.0,775000.0,,,https://pcplaceng.com/wp-content/uploads/2024/05/image-2024-05-30T085730.615-300x300.webp,https://pcplaceng.com/product/hp-250-g10-intel-core-i5-13th-gen-512ssd-8gb-ram-15-6fhd-fingerprint-backlit-keyboard-win-11-pro/,PC-PLACE_site
Dell Inspiron 15 3000 Model 3520 – 15.6″ FHD Laptop – 11th Gen Intel® Core™ i5-1135G7 – 8GB RAM – 256GB SSD – Carbon Black,780000.0,831500.0,,,https://pcplaceng.com/wp-content/uploads/2024/05/image-2024-05-22T164858.932-300x300.webp,https://pcplaceng.com/product/dell-inspiron-15-3000-model-3520-15-6%e2%80%b3-fhd-laptop-11th-gen-intel-core-i5-1135g7-8gb-ram-256gb-ssd-carbon-black/,PC-PLACE_site
"Dell Inspiron 5000 5310  Core i5-11320H (INTEL EVO PLATFORM) 16GB, 512GB, 13.3 FHD Intel Iris X Graphics,-5682SLV-PUS Backlit , Silver, Win 11 Home",780890.0,831680.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/Dell-i5310-5682SLV-PUS-1-300x300.webp,https://pcplaceng.com/product/dell-inspiron-5000-5310-5682slv-pus-i5-11320h-intel-evo-platform-16gb512gb-13-3%e2%80%b3-fhd-intel-iris-x-graphics-backlit-silver-win-11-home/,PC-PLACE_site
HP PAVILION 14 X360 -DY0048NIA LAPTOP (CI5-1135G7/8GB/512GB/14 FHD TOUCH/WIN10H),784000.0,930000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/Untitled7-3-300x300.jpg,https://pcplaceng.com/product/hp-pavilion-14-x360-dy0048nia-laptop-ci5-1135g7-8gb-512gb-14-fhd-touch-win10h-spruce-blue/,PC-PLACE_site
"HP 240 G10 i5-1335U 14 8GB/512 /DOS Spill-resistant, full-size, backlit keyboard ",787000.0,825000.0,,,https://pcplaceng.com/wp-content/uploads/2024/07/download-38-1-300x300.webp,https://pcplaceng.com/product/hp-240-g10-i5-1335u-14-8gb-512-dos-spill-resistant-full-size-backlit-keyboard/,PC-PLACE_site
Dell Latitude 7420 Core i5-1145G7 256GB SSD 16GB RAM 14,790000.0,840000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/1-9-300x300.webp,https://pcplaceng.com/product/dell-latitude-7420-core-i5-256gb-8gb/,PC-PLACE_site
"HP SPECTRE X360 13 i5 – AW0003DX (2V874UA): 256GB SSD, 8GB RAM",800000.0,950000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/image-1-3-1-300x300.jpg,https://pcplaceng.com/product/hp-spectre-x360-13-aw0003dx-2v874ua-256gb-ssd-8gb-ram/,PC-PLACE_site
Hp 250 G8 Notebook intel core i5-1035G1 10th generation 1.0 up to 3.6ghzn1TB hard drive 4gb ddr4 ram 15.6 HD LED Display Webcam|bluetooth|wireless Windows 10 pro,800000.0,980000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/Untitled10-7-300x300.jpg,https://pcplaceng.com/product/hp-250-g8-notebook-intel-core-i5-1035g1-10th-generation-1-0-up-to-3-6ghzn1tb-hard-drive-4gb-ddr4-ram-15-6-hd-led-display-webcambluetoothwireless-windows-10-pro/,PC-PLACE_site
HP 250 G8 Core i5-1035G1 / 15.6″ HD / 1TB HDD / 4GB DDR4 / DOS,800000.0,980000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/Untitled12-5-300x300.jpg,https://pcplaceng.com/product/hp-250-g8-core-i5-1035g1-15-6-hd-1tb-hdd-4gb-ddr4-dos/,PC-PLACE_site
HP 15 – DW3596NIA INTEL CORE I5-1136G7 8GB RAM 512 SSD HARD 15.6” INCHES TOUCHSCREEN WIN 10 WITH 2GB NVIDIA DEDICATED GRAPHICS (SILVER COLOUR),800000.0,850000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/Untitled11-1-3-300x300.jpg,https://pcplaceng.com/product/hp-15-dw3596nia-intel-core-i5-1136g7-8gb-ram-512-ssd-hard-15-6-inches-touchscreen-win-10-with-2gb-nvidia-dedicated-graphics-silver-colour/,PC-PLACE_site
HP 14S – DQ2888NIA laptop INTEL CORE I5-1135G7 8GB RAM 512SSD 14″ WIN 11 HOME NATURAL SILIVER,800000.0,850000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/Untitled7-2-5-300x300.jpg,https://pcplaceng.com/product/hp-14s-dq2888nia-intel-core-i5-1135g7-8gb-ram-512ssd-14-win-11-home-natural-siliver/,PC-PLACE_site
"DELL INSPIRON 15 5515 5000 SERIES Ryzen 7 5700U, 512gb ssd, 16gb, Backlit, 15, webcam, Bluetooth, windows 10",800000.0,828800.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/98-300x300.webp,https://pcplaceng.com/product/dell-inspiron-15-5515-5000-series-ryzen-7-5700u-512-16gb-backlit-15inch-webcam-bluetooth-windows-10/,PC-PLACE_site
"HP 450 G8, INTEL CORE I5,512 SSD, 8GB RAM.",800000.0,880000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/1-1-7-300x300.webp,https://pcplaceng.com/product/hp-450g8-intel-corei5512-ssd-8gb-ram/,PC-PLACE_site
HP Pavilion 14 x360 -DW1010 2-IN-1 Core™️ i5- 256GB SSD 8GB RAM,800000.0,950000.0,,,https://pcplaceng.com/wp-content/uploads/2024/04/download-19.jpg,https://pcplaceng.com/product/hp-pavilion-14-x360-dw1010-2-in-1-core%ef%b8%8f-i5-256gb-ssd-8gb-ram/,PC-PLACE_site
"Acer TravelMate P2 11TH GEN Intel Core i7  2.8GHz,256SSD/8GB",800000.0,870000.0,,,https://pcplaceng.com/wp-content/uploads/2024/05/image-58-300x300.webp,https://pcplaceng.com/product/acer-travelmate-p2-11th-gen-intel-core-i7-11657g2-8ghz256ssd-8gb-webcam-bluetooth-backlit-fingerprint-151920x1080full-hdwin10-shale-black/,PC-PLACE_site
Dell Inspiron 3520 Intel Core i3-1215U 512GB SSD 8GB,800000.0,869000.0,,,https://pcplaceng.com/wp-content/uploads/2024/05/image-3.jpg,https://pcplaceng.com/product/dell-inspiron-3520-intel-core-i3-1215u-512gb-ssd-8gb/,PC-PLACE_site
HP Pavilion 14-dw1067nia x360 | Laika 20C2 | Core i3-1115G4 dual | 8GB DDR4 2DM 3200 | 256GB.,810000.0,880000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/PAV2-300x300.jpg,https://pcplaceng.com/product/hp-pavilion-14-dw1067nia-x360-laika-20c2-core-i3-1115g4-dual-8gb-ddr4-2dm-3200-256gb/,PC-PLACE_site
HP PROBOOK 430 G8 LAPTOP (CI5-1135G7/8GB/512GB/13.3 FHD/WIN10P),820000.0,890000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/J-1-300x300.jpg,https://pcplaceng.com/product/hp-probook-430-g8-laptop-ci5-1135g7-8gb-512gb-13-3-fhd-win10p-pike-silver/,PC-PLACE_site
HP 14 – DQ2035 Core™ i5-1135G7 Quad Core 256GB SSD 12GB RAM .,820000.0,920000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/1-3-300x300.webp,https://pcplaceng.com/product/hp-14-dq2035-core-i5-1135g7-quad-core-256gb-ssd-12gb-ram/,PC-PLACE_site
HP 250 G8 NOTEBOOK PC i3-1005G1 250 G8 / 15.6 HD SVA 250 NWBZ / 4GB 1D DDR4 2666 / 1TB 5400.,830000.0,900000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/HP-CORE-I3-300x300.jpg,https://pcplaceng.com/product/hp-250-g8-nb-pc-i3-1005g1-250-g8-15-6-hd-sva-250-nwbz-4gb-1d-ddr4-2666-1tb-5400/,PC-PLACE_site
HP ENVY x360 15 2-IN-1 Core™ i5-1135G7 512GB SSD 8GB RAM 15.6 ED1052 Touchscreen Win10,830000.0,890000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/Untitled18-4-300x300.webp,https://pcplaceng.com/product/hp-envy-x360-15-ed1052-2-in-1-core-i5/,PC-PLACE_site
"HP 15 LAPTOP GEN 11 INTEL CORE i5 Processor, 8GB RAM, 256GB SOLID STATE Drive (SSD), 15″ FHD Screen",840000.0,850000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/hp11gen-300x300.jpg,https://pcplaceng.com/product/hp-15-laptop-gen-11-intel-core-i5-processor-8gb-ram-256gb-solid-state-drive-ssd-15-fhd-screen/,PC-PLACE_site
Dell Latitude 7400 Intel Core i7 512GB SSD 16GB RAM 14 Windows 10 Pro,840000.0,885000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/61BF2wJFPdS._AC_SX679_-300x300.webp,https://pcplaceng.com/product/dell-latitude-7400-8th-gen-intel-i7-512-16gb-14inch-webcam-bluetooth-windows-10-pro/,PC-PLACE_site
DELL LATITUDE 5300 2-IN-1 (INTEL CORE I5 256GB SSD/8GB RAM),850000.0,900000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/1-1-300x300.jpg,https://pcplaceng.com/product/dell-latitude-5300-2-in-1-intel-core-i5-256gb-ssd-8gb-ram/,PC-PLACE_site
"DELL LATITUDE 5310 2-IN-1 10th Gen Intel Core i5-10210U, 1.6GHz, 256GB SSD, 8GB RAM",850000.0,950000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/3A4XZUopCJA-3.jpg,https://pcplaceng.com/product/dell-latitude-2-in-1-5310-10th-gen-intel-corei5-10210u-1-6ghz-256gb-ssd-8gb-ram/,PC-PLACE_site
Lenovo SLIM 7 Laptop Core i5- 1135G7 Quad Core 512GB SSD 8GB 14,850000.0,950000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/Untitled14-8-300x300.jpg,https://pcplaceng.com/product/lenovo-slim-7-core-i5-1135g7-quad-core-512gb-ssd-8gb-14/,PC-PLACE_site
HP 250 G8 Core™ i5-1135G7 2.4GHz up to 4.2Ghz  256GB SSD 8GB RAM 15.6″ (1920×1080) WIN11  11TH GEN,850000.0,920000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/Untitled12-5-300x300.jpg,https://pcplaceng.com/product/hp-250-g8-core-i5-1135g7-2-4ghz-up-to-4-2ghz-256gb-ssd-8gb-ram-15-6-1920x1080-win11-11th-gen/,PC-PLACE_site
Lenovo Ideapad 5 14ITL05 Corei5 256GB SSD 8GB RAM,850000.0,895000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/1-10-300x300.webp,https://pcplaceng.com/product/lenovo-5-14itl05-corei5-256gb-ssd-8gb-ram/,PC-PLACE_site
HP 15s – fq2115nia Laptop Intel Core i5 512GB SSD 8GB RAM 15.6″ Windows 11,850000.0,895000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/1-2-4-300x300.webp,https://pcplaceng.com/product/hp-15s-fq2115nia-corei5-11th-gen-512ssd-8gb/,PC-PLACE_site
"DELL INSPIRON 15 3501 3000 SERIES 10th gen, intel i5, 256, 8gb, touchscreen, 15inch, webcam, Bluetooth, windows 10",850000.0,890000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/3-1-3-300x300.webp,https://pcplaceng.com/product/dell-inspiron-15-3501-3000-series-10th-gen/,PC-PLACE_site
HP 14S – dq2075nia Intel Core i5 8GB RAM 256GB SSD 14.0 Windows 10,850000.0,990000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/4-2-2-300x300.webp,https://pcplaceng.com/product/hp-14s-dq2075nia-corei5-11th-gen/,PC-PLACE_site
HP ProBook 450 G9 Notebook PC 12th Gen Intel® Core™ i5-1235U up to 4.4 GHz Pro 16GB DDR4-3200 MHz RAM (2 x 8 GB) | 512GB PCIe® NVMe™ M.2 SSD | Anti-Glare | Intel® Iris® Xᵉ Graphics,856000.0,889000.0,,,https://pcplaceng.com/wp-content/uploads/2024/04/download-23-1-300x300.webp,https://pcplaceng.com/product/hp-probook-450-g9-notebook-pc-12th-gen-intel-core-i5-1235u-up-to-4-4-ghz-pro-16gb-ddr4-3200-mhz-ram-2-x-8-gb-512gb-pcie-nvme-m-2-ssd-anti-glare-intel-i/,PC-PLACE_site
Lenovo ThinkBook 14s YOGA G2 IAP 2-IN-1 Convertible Intel Core™ i5-1235U 1.3GHz up to 4.4GHz 256GB M.2 PCIe NVMe SSD | 16GB DDR4 RAM 14″,858000.0,868000.0,,,https://pcplaceng.com/wp-content/uploads/2024/05/image-2024-05-16T130920.445-300x300.webp,https://pcplaceng.com/product/lenovo-thinkbook-14s-yoga-g2-iap-2-in-1-convertible-intel-core-i5-1235u-1-3ghz-up-to-4-4ghz-256gb-m-2-pcie-nvme-ssd-16gb-ddr4-ram-14/,PC-PLACE_site
HP 240 Laptop NB PC i5-1035G1 240 G8 / 14 HD SVA 250 NWBZ / 8GB 1D DDR4 2666 / SSD 256GB .,860000.0,950000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/2-3-300x300.jpg,https://pcplaceng.com/product/hp-240-g8-nb-pc-i5-1035g1-240-g8-14-hd-sva-250-nwbz-8gb-1d-ddr4-2666-ssd-256gb/,PC-PLACE_site
"HP Probook 450 G9, COREI7 ,512SSD ,16GB RAM.",865000.0,925000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/1-14-300x300.webp,https://pcplaceng.com/product/hp-probook-450-g9-512ssd-16gb-ram/,PC-PLACE_site
HP ProBook 430 G8 Core™ i5-1135G7 Quad Core 256GB SSD 8GB RAM.,870000.0,905000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/41EvIseNFL._AC_SX679_-300x300.webp,https://pcplaceng.com/product/hp-probook-430-g8-core-i5-1135g7-quad-core-256gb-ssd-8gb-ram/,PC-PLACE_site
Dell Latitude 3420 Intel Core i5-1135G7 256GB SSD 8GB,870000.0,910000.0,,,https://pcplaceng.com/wp-content/uploads/2024/05/image-15.jpg,https://pcplaceng.com/product/dell-latitude-3420-intel-core-i5-1135g7-256gb-ssd-8gb/,PC-PLACE_site
"HP Pavilion 15-cs3215nia  Core i5-1035G1, 1TB HDD, 12GB RAM",880000.0,988000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/images-1-2.jpg,https://pcplaceng.com/product/hp-pavilion-15-cs3215nia-3h500ea-core-i5-1035g1-1tb-hdd-12gb-ram/,PC-PLACE_site
HP PAVILION 14-DY0063NIA X 360 11TH GEN INTEL CORE I3-1135G4 4GB RAM 512GB SSD  TOUCHSCREEN,880000.0,950000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/Untitled8-11-300x300.jpg,https://pcplaceng.com/product/hp-pavilion-14-dy0063nia-x-360-11th-gen-intel-core-i3-1135g4-4gb-ram-512gb-ssd-win-10-14-screen-size-touchscreen-silver-colour/,PC-PLACE_site
HP Pavilion 14-DV0010 Core i5 256GB 8GB,880000.0,950000.0,,,https://pcplaceng.com/wp-content/uploads/2023/04/2-1-300x300.webp,https://pcplaceng.com/product/hp-pavilion-14-dv0010-core-i5-256gb-8gb/,PC-PLACE_site
